X,M,Y
0.3957988487097468,0.39560991704889253,0.26286431640409613
0.2635508119547848,-0.3470090715302137,-0.3637802258188999
1.2840957939481175,0.3473817812603778,0.5710755673135034
-2.4263920705352087,-1.4425153533181465,-1.6055442326604468
-2.3869298701956727,-0.7651136949765585,-1.326717023169196
-0.4958781720101493,0.59074945789767,-0.3672419150483577
1.0973001875437087,0.14606421790041624,0.6745274045743734
-1.5656480316055963,-0.244399943473958,-1.615460247574661
-3.007632339693757,-2.58865487870973,-3.7395268456470383
0.5711794062192087,-0.3115049974365403,0.32289057101096835
0.24365722370271442,-0.35756061624203017,0.07631487180907165
-1.0902084067994298,-1.221358548120076,-1.2107111882609
-0.9855396007209299,-1.284563995254255,-1.8925809292717934
-0.9697437196346744,-0.2783724037484384,-0.8397392688513468
0.11053531747394013,-0.051766190126960626,-0.13444911168994245
-0.626315276183007,-0.12345493928894863,-1.0722600246442229
0.49406391897551966,0.5922683025485164,0.19329265846500082
-2.854626662904391,-1.2945048348659287,-1.4363762141891274
-0.8568518651277994,-0.09954434448871285,0.3869160814641694
-1.1260539609110505,-0.5977931235766599,-0.9659887511062524
-0.2563406783724922,-0.7216670333391185,-0.2038249496910814
-0.5380477584901385,0.2598832111653288,-0.936526115025045
0.7978437798957666,0.10436582355731983,0.6421348310156596
-1.8593367716600575,-1.3974665352112416,-1.9380018135096266
0.045491476330752,-0.06621319973682308,0.12097101143743448
0.5583364232117055,-0.17723724804240376,-0.0804413557860256
1.8566474365619547,0.7196085272862612,1.7209272049608864
-0.4817659710934752,-0.06885602476500435,-0.6299468328335047
0.32445860435251705,0.336400171799322,0.6466208503461961
-1.803862792562365,-1.3508464294939972,-1.6265050700627741
-2.391956204313024,-1.4398307886308843,-1.804621152340358
0.8447743757816999,0.9595536902759718,0.8331929493480853
-0.005560293648070566,0.24541991204293526,-0.252710701911423
1.1785126897984228,1.6267888645734823,1.4852565291876285
-1.373402888969749,-0.09663735761411063,-0.5109911280817129
0.5199021395287525,0.8320976040443457,0.8590590888930324
1.8688178405438531,0.2404746450440256,0.771230176540405
0.4197056083572659,0.5917829799953442,0.939157043310039
0.27658150559104877,0.11173735194706906,0.6229449060639474
0.008556080824349832,-0.2712128613569499,-0.7125938396164605
-1.5708814571259122,-0.7014330582966919,-0.5278813276500725
1.355572935710348,1.1503922351609157,0.6187782317708181
-0.6108576398050658,-0.05501302440042716,0.07216153504704884
0.5044832563830169,-0.18699527247952136,0.3303176785306745
-1.5630343065712535,-0.4102876964893167,-1.7117701253451498
-1.1794596645077804,-0.9085236032918721,-0.9433147983919397
1.4350873992222355,0.8258852590932608,0.7743978444517954
-0.34730228895784293,-0.32532617821748855,-0.7113016404072823
1.4532754760425446,0.6172046121534595,1.5434520366696876
-0.07823065905851781,0.3440061579909959,-0.10950445744256773
-1.8418977729578574,-1.4410457463868775,-1.9644898189171964
0.8920675997317206,1.4186313370043269,1.2985096858250915
-0.5898923177556078,-1.205489193525052,-0.6780152576450104
0.6986888135170435,0.0505105651310932,0.1741397466418148
0.02521086754008211,0.1977113787409115,0.7291464982152888
-1.5431182279428701,-0.47940203075378024,-0.5330290589284619
0.16429476537056906,0.03190952239943153,-1.0174805645749423
2.196223142152799,1.069416219575628,1.1427248145952753
0.4929864585144592,0.45176827192103786,0.18321267822321485
-0.05751775300546313,-0.14429361523157172,0.12141962015097191
1.0753434019568977,1.234262329945902,-0.1258218766378556
0.2106684652031108,0.5250087897173565,1.705211546721944
0.20953423026279433,0.5411792906342145,0.7071988199698935
-1.0916251721591026,-1.0288909477647599,-0.973272813124217
0.23384802578959837,0.07722980069194775,0.7149991264308161
1.0354434164169448,0.36748873384812053,1.7397021650250801
